ID,Campaign,Age,Age_Group,Education,Marital_Status,Income,Total_Spent,Response,Recency,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,Conversion_Status,Spending_Category,Income_Segment
0,Campaign_A,39,Middle-Aged,Graduation,Partner,70951.0,1198,0,66,3,4,9,1,1,0,0,Not Converted,High,High
1584,Campaign_A,47,Middle-Aged,Graduation,Partner,41443.0,482,0,79,8,1,5,8,6,1,0,Not Converted,Low,Medium
7264,Campaign_B,46,Middle-Aged,2n Cycle,Single,52195.0,17,0,2,1,0,2,8,1,2,1,Not Converted,Very Low,Medium
6274,Campaign_A,76,Senior,Master,Partner,83790.0,1615,0,81,8,10,6,3,1,0,0,Not Converted,High,High
1377,Campaign_B,70,Senior,Master,Single,44551.0,285,0,24,4,1,5,7,2,0,1,Not Converted,Low,Medium
454,Campaign_A,44,Middle-Aged,Graduation,Partner,69508.0,1135,0,48,11,4,11,6,2,1,0,Not Converted,High,High
1755,Campaign_A,36,Middle-Aged,2n Cycle,Partner,45204.0,114,0,93,1,1,4,3,1,1,0,Not Converted,Low,Medium
2075,Campaign_A,55,Middle-Aged,Graduation,Partner,72460.0,1047,0,56,3,5,7,1,1,0,0,Not Converted,High,High
4785,Campaign_B,54,Middle-Aged,PhD,Partner,77622.0,714,0,3,6,3,11,3,2,0,2,Not Converted,Medium,High
9076,Campaign_B,44,Middle-Aged,PhD,Partner,30732.0,185,0,44,4,1,4,8,4,1,0,Not Converted,Low,Medium
7079,Campaign_B,62,Senior,Graduation,Single,63887.0,1245,0,38,9,6,12,6,5,0,1,Not Converted,High,High
4653,Campaign_B,46,Middle-Aged,Graduation,Partner,42011.0,189,0,46,3,1,4,8,4,1,0,Not Converted,Low,Medium
7375,Campaign_A,48,Middle-Aged,Graduation,Partner,51369.0,576,0,84,8,2,4,8,2,0,1,Not Converted,Medium,Medium
709,Campaign_B,72,Senior,Graduation,Single,51537.0,1103,0,27,2,2,11,8,3,0,1,Not Converted,High,Medium
460,Campaign_A,52,Middle-Aged,PhD,Partner,79930.0,1753,0,72,3,5,8,2,1,0,0,Not Converted,High,High
3726,Campaign_A,38,Middle-Aged,PhD,Partner,34320.0,17,0,66,1,0,2,8,1,1,0,Not Converted,Very Low,Medium
6798,Campaign_B,58,Senior,Graduation,Single,37070.0,433,1,30,5,1,8,7,9,1,1,Converted,Low,Medium
5341,Campaign_B,62,Senior,2n Cycle,Single,81975.0,1588,0,2,6,3,4,7,1,0,1,Not Converted,High,High
1606,Campaign_B,53,Middle-Aged,Graduation,Partner,38590.0,22,0,65,1,0,2,8,1,1,0,Not Converted,Very Low,Medium
9617,Campaign_B,73,Senior,Graduation,Single,15033.0,19,0,37,1,0,3,3,1,0,0,Not Converted,Very Low,Low
3233,Campaign_B,59,Senior,PhD,Partner,62745.0,1117,0,89,7,8,11,5,3,0,1,Not Converted,High,High
89,Campaign_B,49,Middle-Aged,2n Cycle,Partner,22212.0,69,0,49,2,0,4,6,2,1,0,Not Converted,Very Low,Low
2936,Campaign_B,42,Middle-Aged,Master,Partner,23661.0,23,0,46,1,0,3,7,1,1,0,Not Converted,Very Low,Low
9449,Campaign_B,66,Senior,PhD,Single,79761.0,605,0,32,5,2,11,3,1,0,1,Not Converted,Medium,High
7297,Campaign_A,51,Middle-Aged,Graduation,Single,7500.0,57,0,54,3,1,3,7,4,1,0,Not Converted,Very Low,Low
11004,Campaign_B,131,,2n Cycle,Single,60182.0,22,0,23,1,0,2,4,1,0,1,Not Converted,Very Low,High
313,Campaign_B,56,Senior,Graduation,Single,73455.0,2088,0,98,6,5,10,3,1,0,0,Not Converted,High,High
9940,Campaign_A,66,Senior,Graduation,Partner,64961.0,1009,0,97,6,4,4,3,2,0,1,Not Converted,High,High
10735,Campaign_B,53,Middle-Aged,Graduation,Single,22804.0,26,0,75,2,0,2,9,1,1,0,Not Converted,Very Low,Low
9529,Campaign_A,34,Young,Graduation,Partner,73687.0,1627,1,8,3,9,9,2,1,0,0,Converted,High,High
6439,Campaign_A,66,Senior,Graduation,Partner,61074.0,1102,0,37,11,5,8,7,7,0,1,Not Converted,High,High
7411,Campaign_B,60,Senior,PhD,Partner,31686.0,17,0,31,1,0,3,6,2,1,1,Not Converted,Very Low,Medium
2176,Campaign_A,52,Middle-Aged,Graduation,Partner,80134.0,1690,1,40,5,3,6,6,2,1,0,Converted,High,High
9265,Campaign_A,71,Senior,Graduation,Partner,75027.0,1390,0,74,9,4,6,5,2,0,1,Not Converted,High,High
8867,Campaign_A,36,Middle-Aged,PhD,Partner,67546.0,2126,0,90,4,10,5,3,1,0,0,Not Converted,High,High
8932,Campaign_A,55,Middle-Aged,Master,Partner,65176.0,1531,0,57,9,6,6,6,4,0,1,Not Converted,High,High
10236,Campaign_B,49,Middle-Aged,Master,Single,31160.0,64,0,59,2,0,3,8,2,1,0,Not Converted,Very Low,Medium
6340,Campaign_A,39,Middle-Aged,Graduation,Single,29938.0,26,0,52,1,0,3,6,2,1,0,Not Converted,Very Low,Low
10089,Campaign_B,50,Middle-Aged,Graduation,Single,102692.0,1112,1,5,6,9,13,2,1,0,0,Converted,High,Very High
2227,Campaign_A,66,Senior,2n Cycle,Partner,26490.0,210,0,92,3,1,5,6,2,0,0,Not Converted,Low,Low
10992,Campaign_A,57,Senior,Graduation,Partner,75702.0,1148,0,77,4,6,11,8,5,1,1,Not Converted,High,High
5304,Campaign_A,50,Middle-Aged,PhD,Single,30899.0,33,0,35,1,0,3,6,2,1,0,Not Converted,Very Low,Medium
309,Campaign_A,63,Senior,PhD,Partner,63342.0,1101,0,48,8,3,5,6,3,0,1,Not Converted,High,High
3406,Campaign_B,60,Senior,Graduation,Single,45989.0,322,0,97,3,2,7,3,4,0,1,Not Converted,Low,Medium
2661,Campaign_B,60,Senior,Graduation,Single,18701.0,44,0,95,2,0,4,5,4,1,1,Not Converted,Very Low,Low
3153,Campaign_A,67,Senior,PhD,Single,40737.0,17,0,24,1,0,2,8,1,2,1,Not Converted,Very Low,Medium
10264,Campaign_A,45,Middle-Aged,Graduation,Single,15287.0,31,1,60,1,1,2,7,2,1,0,Converted,Very Low,Low
1184,Campaign_B,56,Senior,PhD,Single,69674.0,845,0,46,10,2,10,5,3,0,2,Not Converted,Medium,High
4200,Campaign_A,54,Middle-Aged,Master,Partner,44159.0,275,0,85,4,1,6,5,4,1,0,Not Converted,Low,Medium
9396,Campaign_A,46,Middle-Aged,PhD,Partner,37717.0,25,0,31,1,0,2,9,1,1,0,Not Converted,Very Low,Medium
2387,Campaign_A,72,Senior,Master,Partner,43776.0,275,1,9,5,2,4,8,6,1,1,Converted,Low,Medium
6690,Campaign_B,58,Senior,Master,Partner,38179.0,90,0,30,3,1,3,7,4,1,1,Not Converted,Very Low,Medium
1225,Campaign_B,61,Senior,Graduation,Partner,80124.0,1495,0,47,3,7,8,1,1,0,0,Not Converted,High,High
9703,Campaign_B,54,Middle-Aged,PhD,Partner,38097.0,184,1,70,3,2,2,7,4,1,1,Converted,Low,Medium
291,Campaign_A,54,Middle-Aged,Graduation,Partner,72940.0,981,0,13,3,3,6,1,1,0,0,Not Converted,Medium,High
4557,Campaign_A,54,Middle-Aged,Graduation,Partner,22070.0,67,0,11,2,2,2,6,2,1,0,Not Converted,Very Low,Low
2379,Campaign_B,71,Senior,Graduation,Single,69267.0,1635,1,31,3,4,5,7,2,0,0,Converted,High,High
5726,Campaign_B,41,Middle-Aged,Master,Single,31788.0,60,0,15,3,0,4,5,3,1,0,Not Converted,Very Low,Medium
3066,Campaign_B,49,Middle-Aged,PhD,Partner,61905.0,231,0,2,4,2,4,5,2,0,1,Not Converted,Low,High
6336,Campaign_B,64,Senior,Graduation,Partner,29315.0,48,0,55,2,0,4,6,4,1,1,Not Converted,Very Low,Low
10967,Campaign_A,61,Senior,Graduation,Single,33378.0,99,0,38,2,0,4,7,3,1,1,Not Converted,Very Low,Medium
2304,Campaign_B,61,Senior,PhD,Partner,66313.0,770,0,86,6,3,12,4,2,0,1,Not Converted,Medium,High
3445,Campaign_A,68,Senior,Graduation,Single,60714.0,957,1,56,7,4,10,5,2,0,0,Converted,Medium,High
7828,Campaign_B,43,Middle-Aged,Master,Partner,77882.0,818,0,29,3,3,5,1,1,0,0,Not Converted,Medium,High
3762,Campaign_A,38,Middle-Aged,PhD,Single,69867.0,925,1,30,3,5,8,1,1,0,0,Converted,Medium,High
4391,Campaign_B,56,Senior,Master,Single,63841.0,908,0,64,9,3,9,6,1,0,1,Not Converted,Medium,High
4669,Campaign_B,43,Middle-Aged,Basic,Partner,24480.0,102,0,46,3,0,4,7,3,1,0,Not Converted,Low,Low
10144,Campaign_B,48,Middle-Aged,Graduation,Partner,51369.0,576,0,84,8,2,4,8,2,0,1,Not Converted,Medium,Medium
8652,Campaign_B,78,Senior,Graduation,Partner,37760.0,317,0,20,4,1,6,7,2,0,0,Not Converted,Low,Medium
1672,Campaign_A,50,Middle-Aged,PhD,Partner,65640.0,461,0,74,5,1,8,2,1,0,1,Not Converted,Low,High
8962,Campaign_B,49,Middle-Aged,Master,Partner,44319.0,37,0,18,2,0,3,5,2,1,1,Not Converted,Very Low,Medium
9974,Campaign_A,50,Middle-Aged,Graduation,Partner,30631.0,70,0,75,3,1,2,7,1,1,0,Not Converted,Very Low,Medium
10983,Campaign_A,72,Senior,Graduation,Partner,75278.0,930,0,17,6,3,13,3,1,0,0,Not Converted,Medium,High
8148,Campaign_A,68,Senior,Master,Partner,50898.0,859,0,88,6,2,12,5,13,1,1,Not Converted,Medium,Medium
10102,Campaign_A,58,Senior,Graduation,Single,79946.0,1478,0,19,5,11,5,3,1,0,0,Not Converted,High,High
4697,Campaign_B,75,Senior,Master,Single,35416.0,390,0,62,7,1,5,8,3,0,0,Not Converted,Low,Medium
9262,Campaign_A,40,Middle-Aged,2n Cycle,Partner,32414.0,52,0,11,1,0,3,7,1,0,0,Not Converted,Very Low,Medium
7254,Campaign_A,55,Middle-Aged,Graduation,Partner,38361.0,137,0,74,3,1,3,7,3,1,0,Not Converted,Low,Medium
4543,Campaign_A,44,Middle-Aged,Graduation,Partner,82497.0,1919,0,32,2,7,9,4,1,0,0,Not Converted,High,High
4927,Campaign_B,53,Middle-Aged,Graduation,Partner,16626.0,68,0,76,3,0,3,9,3,2,0,Not Converted,Very Low,Low
10451,Campaign_B,59,Senior,Graduation,Partner,29672.0,25,0,6,0,0,3,6,1,1,1,Not Converted,Very Low,Low
2926,Campaign_B,72,Senior,Master,Partner,55951.0,1374,0,62,3,6,11,8,3,0,1,Not Converted,High,Medium
2874,Campaign_B,36,Middle-Aged,2n Cycle,Single,35388.0,32,0,20,1,0,3,7,1,1,0,Not Converted,Very Low,Medium
9738,Campaign_A,38,Middle-Aged,Master,Partner,42386.0,100,0,43,3,0,3,8,1,1,0,Not Converted,Very Low,Medium
7119,Campaign_A,42,Middle-Aged,Graduation,Single,68627.0,825,0,45,2,3,6,1,1,0,0,Not Converted,Medium,High
3924,Campaign_B,59,Senior,PhD,Single,57912.0,916,0,34,8,3,12,5,5,0,1,Not Converted,Medium,Medium
5827,Campaign_A,66,Senior,Graduation,Single,35246.0,62,0,53,3,1,3,5,4,1,1,Not Converted,Very Low,Medium
5596,Campaign_A,68,Senior,2n Cycle,Partner,58821.0,728,0,44,9,2,9,6,1,0,1,Not Converted,Medium,Medium
10812,Campaign_A,46,Middle-Aged,PhD,Partner,46377.0,90,0,89,2,1,3,4,1,1,0,Not Converted,Very Low,Medium
1717,Campaign_B,36,Middle-Aged,Graduation,Single,39747.0,273,0,43,5,1,4,8,3,1,0,Not Converted,Low,Medium
9491,Campaign_B,40,Middle-Aged,Graduation,Partner,23976.0,66,0,68,3,1,3,7,3,1,0,Not Converted,Very Low,Low
9274,Campaign_A,63,Senior,Master,Partner,80950.0,1213,0,44,6,7,9,2,1,0,0,Not Converted,High,High
6609,Campaign_B,58,Senior,Graduation,Single,27038.0,107,1,64,3,0,3,9,1,0,0,Converted,Low,Low
6963,Campaign_B,77,Senior,Graduation,Single,77457.0,1157,0,85,2,5,10,1,1,0,0,Not Converted,High,High
4440,Campaign_B,60,Senior,Master,Partner,64100.0,546,0,93,8,3,6,7,1,0,1,Not Converted,Medium,High
1379,Campaign_B,32,Young,Master,Partner,42670.0,241,0,12,4,2,4,4,1,0,0,Not Converted,Low,Medium
10032,Campaign_B,48,Middle-Aged,Graduation,Single,12571.0,53,0,86,3,1,3,6,4,1,0,Not Converted,Very Low,Low
2826,Campaign_A,57,Senior,Graduation,Partner,22574.0,37,0,28,2,0,3,7,2,2,1,Not Converted,Very Low,Low
2437,Campaign_B,35,Young,Graduation,Partner,52247.25135379061,1611,0,69,6,5,12,3,1,0,0,Not Converted,High,Medium
6320,Campaign_A,48,Middle-Aged,Master,Single,70893.0,1508,0,42,6,6,10,3,1,0,0,Not Converted,High,High
3050,Campaign_A,58,Senior,Graduation,Partner,54198.0,235,0,13,3,1,6,4,6,1,1,Not Converted,Low,Medium
231,Campaign_B,68,Senior,Master,Partner,28839.0,32,0,86,2,0,3,5,2,1,1,Not Converted,Very Low,Low
2392,Campaign_A,52,Middle-Aged,Graduation,Partner,40321.0,102,0,59,3,0,3,7,2,1,1,Not Converted,Low,Medium
9478,Campaign_A,39,Middle-Aged,Graduation,Single,66503.0,401,0,30,4,3,6,3,2,1,0,Not Converted,Low,High
113,Campaign_A,73,Senior,Graduation,Partner,30833.0,28,0,33,1,0,3,5,2,1,1,Not Converted,Very Low,Medium
2863,Campaign_B,54,Middle-Aged,Graduation,Single,52247.25135379061,1052,0,67,2,3,10,7,6,1,2,Not Converted,High,Medium
1802,Campaign_B,53,Middle-Aged,Graduation,Partner,64795.0,680,0,23,3,3,12,2,3,0,1,Not Converted,Medium,High
520,Campaign_A,50,Middle-Aged,Graduation,Partner,34421.0,30,0,81,1,0,2,7,1,1,0,Not Converted,Very Low,Medium
8275,Campaign_B,59,Senior,PhD,Single,47025.0,20,0,6,1,0,2,7,1,1,1,Not Converted,Very Low,Medium
9750,Campaign_B,63,Senior,PhD,Single,64325.0,1307,0,41,10,3,5,7,5,0,1,Not Converted,High,High
2607,Campaign_B,71,Senior,Graduation,Single,40464.0,630,0,78,8,2,8,8,6,0,1,Not Converted,Medium,Medium
7214,Campaign_B,67,Senior,Graduation,Partner,62187.0,1283,0,49,4,8,5,3,1,0,0,Not Converted,High,High
5835,Campaign_A,48,Middle-Aged,PhD,Single,14849.0,65,0,39,2,0,4,8,3,1,0,Not Converted,Very Low,Low
3896,Campaign_A,40,Middle-Aged,Graduation,Partner,27255.0,37,0,3,1,0,3,7,1,1,0,Not Converted,Very Low,Low
10350,Campaign_B,74,Senior,PhD,Partner,54432.0,38,0,37,1,0,3,4,1,2,1,Not Converted,Very Low,Medium
7786,Campaign_B,38,Middle-Aged,PhD,Single,29999.0,160,0,22,3,1,4,8,4,1,0,Not Converted,Low,Low
2861,Campaign_A,41,Middle-Aged,Graduation,Single,24072.0,23,0,79,1,0,2,8,1,1,0,Not Converted,Very Low,Low
663,Campaign_A,35,Young,PhD,Single,33996.0,71,0,46,1,1,3,4,1,0,0,Not Converted,Very Low,Medium
10675,Campaign_B,68,Senior,PhD,Partner,66334.0,1161,1,82,9,3,5,5,2,0,1,Converted,High,High
2521,Campaign_A,53,Middle-Aged,Master,Partner,35178.0,59,1,10,1,1,2,7,1,1,0,Converted,Very Low,Medium
9592,Campaign_B,41,Middle-Aged,Graduation,Partner,22010.0,33,0,51,2,0,3,8,2,1,0,Not Converted,Very Low,Low
10151,Campaign_B,64,Senior,Graduation,Single,62204.0,946,0,38,4,5,12,3,1,0,2,Not Converted,Medium,High
7381,Campaign_A,56,Senior,Graduation,Single,75693.0,1442,1,10,11,4,6,4,1,0,0,Converted,High,High
4099,Campaign_A,52,Middle-Aged,Graduation,Partner,30675.0,62,0,14,1,0,3,8,1,1,0,Not Converted,Very Low,Medium
9560,Campaign_B,59,Senior,Graduation,Partner,83003.0,1674,1,18,7,6,8,3,1,0,0,Converted,High,High
1150,Campaign_B,125,,PhD,Partner,83532.0,1853,0,36,4,6,4,1,1,0,0,Not Converted,High,High
10172,Campaign_A,36,Middle-Aged,Graduation,Single,68655.0,1538,0,95,4,5,11,3,1,0,0,Not Converted,High,High
11191,Campaign_B,38,Middle-Aged,Graduation,Single,41411.0,139,0,11,2,1,4,6,1,0,0,Not Converted,Low,Medium
9707,Campaign_A,55,Middle-Aged,PhD,Partner,55212.0,1182,0,65,4,2,11,8,3,0,1,Not Converted,High,Medium
6245,Campaign_B,74,Senior,PhD,Partner,59292.0,507,0,71,3,5,8,3,2,0,1,Not Converted,Medium,Medium
8234,Campaign_A,51,Middle-Aged,Basic,Partner,27190.0,18,1,13,1,0,2,8,1,1,0,Converted,Very Low,Low
1411,Campaign_A,72,Senior,Graduation,Single,82623.0,940,0,58,2,9,4,1,1,0,0,Not Converted,Medium,High
8553,Campaign_A,59,Senior,Graduation,Partner,44300.0,42,0,65,1,0,3,6,2,1,1,Not Converted,Very Low,Medium
1826,Campaign_B,54,Middle-Aged,Graduation,Single,84835.0,1190,1,0,4,4,6,1,1,0,0,Converted,High,High
8842,Campaign_B,53,Middle-Aged,Graduation,Single,30372.0,44,0,33,2,0,3,7,3,1,1,Not Converted,Very Low,Medium
11030,Campaign_A,48,Middle-Aged,Master,Partner,33181.0,16,0,90,1,0,2,6,1,1,0,Not Converted,Very Low,Medium
2579,Campaign_B,67,Senior,Graduation,Partner,71113.0,835,0,95,6,7,9,4,4,0,1,Not Converted,Medium,High
175,Campaign_A,38,Middle-Aged,Graduation,Partner,71952.0,1443,0,93,8,4,8,4,2,1,0,Not Converted,High,High
9185,Campaign_A,58,Senior,PhD,Single,69759.0,1029,1,38,4,6,5,3,3,0,0,Converted,High,High
11056,Campaign_B,50,Middle-Aged,Graduation,Partner,72099.0,1188,0,18,3,4,10,1,1,0,0,Not Converted,High,High
9365,Campaign_B,48,Middle-Aged,PhD,Single,60000.0,1277,0,57,11,3,5,6,5,0,1,Not Converted,High,Medium
6201,Campaign_A,46,Middle-Aged,Graduation,Single,38643.0,49,0,45,2,0,3,7,2,1,1,Not Converted,Very Low,Medium
2061,Campaign_B,69,Senior,Graduation,Partner,50737.0,99,0,61,2,0,4,6,1,0,1,Not Converted,Very Low,Medium
6184,Campaign_B,55,Middle-Aged,PhD,Partner,68462.0,1670,0,6,3,3,8,1,1,0,0,Not Converted,High,High
6142,Campaign_A,81,Senior,Master,Partner,65073.0,900,0,65,5,3,5,2,1,0,0,Not Converted,Medium,High
4107,Campaign_A,76,Senior,PhD,Partner,46681.0,425,0,52,4,6,4,5,2,0,2,Not Converted,Low,Medium
7274,Campaign_B,67,Senior,Graduation,Partner,78618.0,2153,0,87,4,7,10,2,1,0,0,Not Converted,High,High
9336,Campaign_A,55,Middle-Aged,PhD,Single,62187.0,636,0,38,6,2,10,4,3,0,1,Not Converted,Medium,High
2958,Campaign_A,46,Middle-Aged,Graduation,Partner,28442.0,57,0,53,2,1,4,4,3,2,0,Not Converted,Very Low,Low
933,Campaign_B,46,Middle-Aged,PhD,Partner,37717.0,25,0,31,1,0,2,9,1,1,0,Not Converted,Very Low,Medium
5837,Campaign_A,57,Senior,Graduation,Partner,51479.0,494,0,67,6,3,6,7,7,1,1,Not Converted,Low,Medium
10704,Campaign_A,55,Middle-Aged,Graduation,Single,54803.0,693,0,65,6,2,9,4,2,0,1,Not Converted,Medium,Medium
5125,Campaign_B,64,Senior,Graduation,Partner,79530.0,1348,0,64,4,10,11,2,1,0,0,Not Converted,High,High
4432,Campaign_B,48,Middle-Aged,Graduation,Single,31615.0,51,0,82,2,0,3,7,2,1,0,Not Converted,Very Low,Medium
5955,Campaign_A,62,Senior,Graduation,Partner,72025.0,1932,0,27,4,3,8,3,1,0,0,Not Converted,High,High
2928,Campaign_A,49,Middle-Aged,PhD,Single,52614.0,990,0,63,2,4,8,8,2,0,1,Not Converted,Medium,Medium
5680,Campaign_B,40,Middle-Aged,2n Cycle,Partner,35684.0,30,0,66,1,0,3,6,1,1,0,Not Converted,Very Low,Medium
10313,Campaign_B,49,Middle-Aged,Graduation,Partner,48178.0,254,0,69,5,1,4,8,6,1,1,Not Converted,Low,Medium
2557,Campaign_B,54,Middle-Aged,Master,Single,29548.0,29,0,52,1,1,2,4,1,1,0,Not Converted,Very Low,Low
1245,Campaign_B,58,Senior,Graduation,Single,63810.0,1371,0,45,4,3,12,8,4,0,1,Not Converted,High,High
1519,Campaign_A,52,Middle-Aged,PhD,Single,38578.0,73,1,2,3,0,3,8,3,1,1,Converted,Very Low,Medium
10703,Campaign_B,49,Middle-Aged,Master,Single,46098.0,120,0,86,3,2,2,8,4,1,1,Not Converted,Low,Medium
1726,Campaign_B,54,Middle-Aged,Graduation,Single,22585.0,81,1,23,1,1,2,9,1,0,0,Converted,Very Low,Low
4459,Campaign_A,35,Young,Graduation,Single,30279.0,37,0,13,1,0,3,8,1,1,0,Not Converted,Very Low,Medium
1729,Campaign_B,63,Senior,PhD,Partner,66426.0,1377,0,14,3,5,10,6,2,0,1,Not Converted,High,High
1517,Campaign_A,55,Middle-Aged,Graduation,Single,30822.0,51,0,92,1,0,3,7,1,1,0,Not Converted,Very Low,Medium
2098,Campaign_B,55,Middle-Aged,PhD,Partner,33581.0,17,0,38,1,0,2,8,1,2,0,Not Converted,Very Low,Medium
9543,Campaign_B,39,Middle-Aged,Graduation,Partner,19986.0,22,0,74,0,0,3,7,1,1,0,Not Converted,Very Low,Low
6878,Campaign_B,70,Senior,Graduation,Single,27421.0,324,0,14,4,1,6,7,3,0,0,Not Converted,Low,Low
3310,Campaign_A,51,Middle-Aged,2n Cycle,Partner,35688.0,211,0,94,4,1,4,8,7,2,1,Not Converted,Low,Medium
2724,Campaign_A,43,Middle-Aged,Master,Single,36143.0,19,0,33,0,1,2,3,1,1,0,Not Converted,Very Low,Medium
948,Campaign_B,53,Middle-Aged,Graduation,Single,10245.0,41,0,32,1,2,2,5,3,1,0,Not Converted,Very Low,Low
6720,Campaign_A,56,Senior,Master,Partner,43795.0,492,1,11,7,3,4,7,3,0,1,Converted,Low,Medium
6202,Campaign_A,64,Senior,Graduation,Partner,63381.0,1005,0,78,4,5,13,2,4,0,1,Not Converted,High,High
2066,Campaign_A,75,Senior,Graduation,Partner,38823.0,114,0,56,2,1,3,6,1,0,1,Not Converted,Low,Medium
9799,Campaign_A,56,Senior,PhD,Single,83664.0,1173,0,57,2,2,12,5,3,1,1,Not Converted,High,High
8318,Campaign_A,45,Middle-Aged,Graduation,Partner,90300.0,1738,0,7,5,6,8,1,0,0,0,Not Converted,High,Very High
5642,Campaign_A,45,Middle-Aged,Master,Partner,62499.0,222,0,0,3,1,6,4,2,1,0,Not Converted,Low,High
2669,Campaign_B,31,Young,Graduation,Single,74293.0,1127,0,66,5,4,6,2,1,0,0,Not Converted,High,High
455,Campaign_B,78,Senior,PhD,Partner,51012.0,209,0,86,4,1,4,6,1,0,0,Not Converted,Low,Medium
7683,Campaign_A,56,Senior,Master,Partner,70777.0,787,0,80,5,3,12,3,3,0,1,Not Converted,Medium,High
3428,Campaign_B,33,Young,PhD,Partner,68682.0,1598,0,56,4,9,10,2,1,0,0,Not Converted,High,High
7414,Campaign_B,53,Middle-Aged,Graduation,Partner,43824.0,186,0,18,3,1,4,8,4,1,1,Not Converted,Low,Medium
6354,Campaign_B,40,Middle-Aged,Graduation,Partner,15345.0,47,1,51,1,1,2,8,2,1,0,Converted,Very Low,Low
798,Campaign_B,37,Middle-Aged,Graduation,Single,23442.0,27,0,71,1,0,3,7,1,1,0,Not Converted,Very Low,Low
8213,Campaign_A,44,Middle-Aged,2n Cycle,Partner,14515.0,96,1,71,2,2,3,7,4,1,0,Converted,Very Low,Low
2488,Campaign_B,68,Senior,2n Cycle,Single,31395.0,64,0,80,2,1,3,6,4,1,1,Not Converted,Very Low,Medium
9999,Campaign_B,59,Senior,Graduation,Partner,75276.0,1040,0,2,9,4,9,5,1,0,0,Not Converted,High,High
7617,Campaign_A,50,Middle-Aged,Graduation,Single,42373.0,163,0,83,2,1,5,5,5,1,1,Not Converted,Low,Medium
615,Campaign_A,64,Senior,Graduation,Partner,30507.0,343,0,29,5,1,4,7,1,0,0,Not Converted,Low,Medium
2552,Campaign_B,69,Senior,PhD,Single,55521.0,446,1,11,6,3,6,7,9,1,2,Converted,Low,Medium
194,Campaign_B,59,Senior,Graduation,Partner,48006.0,41,0,55,1,0,3,6,1,1,1,Not Converted,Very Low,Medium
3645,Campaign_B,52,Middle-Aged,PhD,Single,27213.0,70,1,19,2,0,4,8,3,1,0,Converted,Very Low,Low
8890,Campaign_B,53,Middle-Aged,PhD,Single,65808.0,272,0,1,5,1,5,6,3,1,1,Not Converted,Low,High
5049,Campaign_B,50,Middle-Aged,PhD,Partner,30351.0,46,0,19,3,0,2,9,1,1,0,Not Converted,Very Low,Medium
9973,Campaign_B,61,Senior,Graduation,Partner,50437.0,490,0,28,7,1,8,7,3,0,2,Not Converted,Low,Medium
7301,Campaign_A,42,Middle-Aged,2n Cycle,Single,23616.0,79,1,76,3,0,3,8,2,1,0,Converted,Very Low,Low
10882,Campaign_B,48,Middle-Aged,Graduation,Partner,53858.0,915,0,50,4,3,6,4,4,0,1,Not Converted,Medium,Medium
7030,Campaign_B,69,Senior,PhD,Partner,66465.0,1485,0,1,11,9,12,6,3,0,1,Not Converted,High,High
7422,Campaign_A,37,Middle-Aged,Graduation,Single,46923.0,369,0,90,5,1,7,7,3,1,0,Not Converted,Low,Medium
3523,Campaign_A,62,Senior,Graduation,Partner,75072.0,1073,0,83,5,4,8,3,2,0,1,Not Converted,High,High
7106,Campaign_A,81,Senior,PhD,Partner,75865.0,1242,0,73,3,5,10,1,1,0,0,Not Converted,High,High
6504,Campaign_A,49,Middle-Aged,2n Cycle,Partner,19789.0,78,0,24,2,1,3,5,3,1,0,Not Converted,Very Low,Low
5067,Campaign_B,30,Young,Graduation,Partner,80134.0,1378,0,11,2,7,11,5,1,0,0,Not Converted,High,High
4216,Campaign_B,43,Middle-Aged,Graduation,Single,91065.0,1474,1,33,7,9,9,3,1,0,0,Converted,High,Very High
8581,Campaign_B,53,Middle-Aged,Master,Partner,49505.0,751,0,4,10,2,8,8,9,1,1,Not Converted,Medium,Medium
5929,Campaign_B,51,Middle-Aged,PhD,Partner,37401.0,48,0,14,2,0,3,7,2,1,0,Not Converted,Very Low,Medium
3129,Campaign_B,41,Middle-Aged,Graduation,Partner,30096.0,45,0,30,2,0,3,6,1,1,0,Not Converted,Very Low,Medium
6528,Campaign_B,42,Middle-Aged,Master,Partner,18492.0,10,0,75,1,0,2,8,1,1,0,Not Converted,Very Low,Low
1361,Campaign_A,50,Middle-Aged,Master,Partner,82584.0,1435,1,26,3,4,8,1,1,0,0,Converted,High,High
6932,Campaign_B,83,Senior,PhD,Partner,93027.0,2119,0,77,7,10,5,2,0,0,0,Not Converted,High,Very High
7284,Campaign_A,71,Senior,Graduation,Partner,48686.0,20,0,8,1,0,2,8,1,1,2,Not Converted,Very Low,Medium
1340,Campaign_A,38,Middle-Aged,Graduation,Partner,92910.0,1795,0,42,6,7,13,1,1,0,0,Not Converted,High,Very High
8746,Campaign_B,35,Young,Graduation,Partner,75433.0,1188,0,28,2,5,10,6,2,1,0,Not Converted,High,High
5987,Campaign_A,35,Young,2n Cycle,Partner,10404.0,43,0,52,1,0,4,5,2,1,0,Not Converted,Very Low,Low
3767,Campaign_B,56,Senior,Graduation,Partner,61314.0,1008,0,1,5,5,12,3,2,0,1,Not Converted,High,High
3725,Campaign_A,63,Senior,PhD,Single,84865.0,1688,1,1,2,4,9,4,1,0,0,Converted,High,High
